id,expression,source,is_ic,is_icir,is_tstat,is_sharpe,turnover,coverage,n_terminals,depth
477,"add(add(cs_rank(neg(cs_asset_growth)), cs_rank(cs_roa)), cs_rank(neg(cs_accruals)))",debate,0.009284541864807127,0.1254330941177039,6.600451028962792,0.9269025081351256,0.0056877296309992675,0.37232474686900235,3,4
577,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), neg(cs_rank(cs_asset_growth)))",debate,0.009284541216239684,0.12543304300012725,6.600448339090046,0.9268991978806888,0.005687735474947947,0.37232474686900235,3,4
480,"add(add(neg(cs_rank(cs_asset_growth)), cs_rank(cs_roa)), neg(cs_rank(cs_accruals)))",debate,0.009284529176759981,0.12543288518976534,6.600440034905468,0.926897676943243,0.005687735751791071,0.37232474686900235,3,4
89,"add(add(cs_rank(neg(cs_asset_growth)), neg(cs_rank(cs_accruals))), cs_rank(cs_roa))",debate,0.009284525697868263,0.12543288515625542,6.6004400331421325,0.926899832931028,0.005687738539127374,0.37232474686900235,3,4
178,"add(add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(cs_accruals))), cs_rank(cs_roa))",debate,0.009284516454584538,0.12543272989656035,6.600431863176931,0.9268963371768923,0.005687734696253562,0.37232474686900235,3,4
753,"sub(cs_rank(cs_roa), add(cs_rank(cs_accruals), cs_rank(cs_asset_growth)))",debate,0.009284516454584538,0.12543272989656035,6.600431863176931,0.9268963371768923,0.005687734696253562,0.37232474686900235,3,3
102,"add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(neg(cs_rank(cs_leverage)), neg(cs_rank(cs_asset_growth))))",debate,0.010970177002615156,0.1253898800757172,6.598177050393555,0.9151255738840731,0.003426386855969356,0.4358798015776677,4,4
450,"add(neg(cs_rank(cs_asset_growth)), cs_rank(cs_roa))",debate,0.010024519636354364,0.12490448950973944,6.572635173401743,0.8211183563486407,0.003678721803299566,0.435883425068031,2,3
473,"sub(cs_rank(cs_roa), cs_rank(cs_asset_growth))",debate,0.010024519636354364,0.12490448950973944,6.572635173401743,0.8211183563486407,0.003678721803299566,0.435883425068031,2,2
647,"sub(cs_rank(cs_asset_growth), cs_rank(cs_roa))",debate,-0.010024519636354364,-0.12490448950973944,-6.572635173401743,-0.8211183563486407,0.0036788184156276915,0.435883425068031,2,2
464,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_opmargin), cs_rank(cs_gp_at))), add(add(neg(cs_rank(cs_accruals)), neg(cs_rank(debt_at))), cs_rank(curr_ratio)))",debate,0.011459924978952155,0.12481001786279561,6.567663953615894,0.78400122125801,0.003819994519611908,0.3726137806169838,7,5
292,"add(neg(cs_rank(ts_returns_5(close))), add(cs_rank(cs_roa), add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(cs_accruals)))))",debate,0.010890518559151935,0.1247920502025896,6.55960007608501,1.4369239753924705,0.07582514718684634,0.37092777055092757,4,5
259,"add(add(add(cs_rank(cs_bm), cs_rank(cs_roe)), cs_rank(cs_roa)), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))))",debate,0.008634923185112248,0.12435895415773872,6.5439284002747895,0.6812560323696166,0.004856632749762942,0.37357086520495064,5,4
258,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), cs_rank(cs_bm)), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))))",debate,0.008634924523404365,0.1243588880984691,6.5439249241509065,0.6812595995208488,0.0048566284712164886,0.37357086520495064,5,4
100,"sub(add(add(cs_rank(cs_bm), cs_rank(cs_roa)), cs_rank(cs_roe)), add(cs_rank(cs_debt_at), cs_rank(cs_accruals)))",debate,0.008634882769612525,0.12435823035737222,6.543890312966911,0.6812493863938194,0.004856631825209744,0.37357086520495064,5,4
199,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_bm), neg(cs_rank(cs_accruals)))), neg(cs_rank(cs_debt_at)))",debate,0.008634869681635451,0.12435811243986693,6.54388410799585,0.6812442431128971,0.004856635996079785,0.37357086520495064,5,5
184,"add(add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_gp_at), cs_rank(cs_gpmargin))), add(cs_rank(cs_opmargin), cs_rank(roce))), add(add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))), cs_rank(cs_cash_at)))",debate,0.012893792488993647,0.12411335269091607,6.531004534641027,0.7467511017797822,0.0031176240497214555,0.37253031955561516,9,5
180,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_gp_at), cs_rank(cs_gpmargin))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.012450496466942995,0.12398398491133773,6.524197035393411,0.8482162148720085,0.003750166764238892,0.3728683912065136,6,4
103,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_ep), cs_rank(cs_bm))), add(add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))), add(cs_rank(cs_cash_at), neg(cs_rank(cs_asset_growth)))))",debate,0.008854591855365797,0.12323456010384343,6.484761336413408,0.9023668423075332,0.004638263913910346,0.3723005902665802,8,5
467,"sub(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_opmargin), cs_rank(cs_gp_at))), add(add(cs_rank(cs_accruals), cs_rank(cs_leverage)), cs_rank(cs_debt_at)))",debate,0.011155654402382033,0.12318102732565459,6.481944372649856,0.614697121624584,0.003623293645394683,0.3728683912065136,7,4
511,"add(cs_rank(sub(cs_rank(ts_mean_5(volume)), cs_rank(ts_returns_5(close)))), cs_rank(cs_roa))",debate,0.013849487347185368,0.12308556430467596,6.469899930862458,1.3119864567309762,0.07215662430053311,0.4361576025055228,3,5
87,"add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(add(cs_rank(cs_bm), neg(cs_rank(cs_debt_at))), add(neg(cs_rank(cs_accruals)), add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(ts_returns_20(close)))))))",debate,0.009989498385703224,0.12336938905743129,6.467192352002356,1.4216806909750375,0.027711748633944072,0.36728592116975933,7,7
1037,"mul(cs_rank(neg(ts_returns_1(close))), cs_rank(neg(add(cs_rank(abs_val(sub(ask, bid))), cs_rank(neg(dollar_volume))))))",debate,0.01424979160202803,0.12272659326247866,6.454532126737706,0.9915497436872548,0.2556588952963301,0.4674340011426073,4,7
310,"add(add(cs_rank(cs_ep), cs_rank(cs_gpmargin)), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))))",debate,0.00904775488167887,0.12141783530427729,6.389162936669029,0.9166334431054685,0.0052033597162106735,0.3725677622893695,4,4
766,"add(neg(cs_rank(ts_returns_5(close))), add(cs_rank(dollar_volume), neg(cs_rank(abs_val(ts_returns_1(close))))))",debate,0.01576043450593532,0.12105011795525053,6.362908227409533,1.0182731741080693,0.1934915475759825,0.46589172286096303,3,6
204,"add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(neg(cs_rank(ts_returns_5(close))), neg(cs_rank(ts_rank_20(ts_returns_20(close))))))",debate,0.012643988050129548,0.1210206560124979,6.344068548754718,1.092677231659825,0.09013316723229907,0.43135998048146523,4,6
55,"sub(cs_rank(cs_gp_at), cs_rank(cs_accruals))",debate,0.009891447807689007,0.1197982531844359,6.303938438743741,1.4265929635692116,0.005866321718635183,0.37388163989511203,2,2
929,"add(cs_rank(neg(cs_accruals)), cs_rank(cs_gp_at))",debate,0.009891416407595931,0.11979782460007901,6.303915886082664,1.4265850503219926,0.0058662855895135904,0.37388163989511203,2,3
131,"add(sub(cs_rank(neg(cs_debt_at)), cs_rank(cs_current_ratio)), sub(cs_rank(cs_roa), cs_rank(cs_accruals)))",debate,0.009566750212763282,0.11903849010611094,6.263958726632102,0.4765802091287274,0.005061763805016646,0.37388163989511203,4,4
553,"add(add(sub(cs_rank(ask), cs_rank(bid)), neg(cs_rank(market_cap))), neg(cs_rank(cs_roa)))",debate,-0.01671767848113023,-0.11901867262844816,-6.262915905423307,-0.4029285547128655,0.004072961356608473,0.4379281606800567,4,4
1011,"add(add(cs_rank(cs_roa), neg(cs_rank(cs_accruals))), neg(cs_rank(cs_debt_at)))",debate,0.00879079644686028,0.11898585692989334,6.261189101083385,0.6672213303952826,0.005014320767102424,0.37388163989511203,3,4
47,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), cs_rank(neg(cs_debt_at)))",debate,0.008790715157237653,0.1189847679540445,6.2611317977711085,0.6672113095957491,0.005014299722600826,0.37388163989511203,3,4
305,"add(add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))), cs_rank(cs_roa))",debate,0.008790711927836014,0.1189846239716734,6.261124221233225,0.6672154996621126,0.005014337261589907,0.37388163989511203,3,4
390,"add(cs_rank(cs_roa), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))))",debate,0.008790711927836014,0.1189846239716734,6.261124221233225,0.6672154996621126,0.005014337261589907,0.37388163989511203,3,4
683,"add(cs_rank(cs_roa), neg(add(cs_rank(cs_debt_at), cs_rank(cs_accruals))))",debate,0.008790711927836014,0.1189846239716734,6.261124221233225,0.6672154996621126,0.005014337261589907,0.37388163989511203,3,4
687,"add(cs_rank(cs_roa), neg(add(cs_rank(cs_accruals), cs_rank(cs_debt_at))))",debate,0.008790711927836014,0.1189846239716734,6.261124221233225,0.6672154996621126,0.005014337261589907,0.37388163989511203,3,4
48,"add(add(cs_rank(neg(cs_accruals)), cs_rank(neg(cs_debt_at))), cs_rank(cs_roa))",debate,0.008790703957087777,0.11898454908485856,6.261120280592539,0.6672105571181124,0.005014293450851523,0.37388163989511203,3,4
727,"add(add(neg(cs_rank(ts_std_20(returns))), cs_rank(cs_roa)), add(cs_rank(cs_roe), add(neg(cs_rank(debt_at)), cs_rank(dollar_volume))))",debate,0.016121249588909245,0.11867682060200085,6.241543343718748,0.41612635000228154,0.026407935219771275,0.43714427893145685,5,5
91,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_bm), neg(cs_rank(cs_accruals)))), add(add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(cs_debt_at))), add(cs_rank(cs_cash_at), neg(cs_rank(ts_returns_20(close))))))",debate,0.008894021542146994,0.11881539745034814,6.228465874409923,1.6197212974278958,0.025095776238212058,0.36728592116975933,8,6
90,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_bm), cs_rank(cs_cash_at))), add(add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))), add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(ts_returns_20(close))))))",debate,0.008894014207657544,0.11881530470000827,6.228461012310068,1.6197203405869463,0.025095776238816838,0.36728592116975933,8,6
742,"mul(add(cs_rank(neg(ts_returns_1(close))), cs_rank(neg(ts_returns_1(volume)))), cs_rank(dollar_volume))",debate,0.013879448176270579,0.11821905409435647,6.217468132702208,0.8436966256652778,0.17166567107640954,0.46743472584067997,3,5
83,"add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(add(cs_rank(bm), neg(cs_rank(debt_at))), add(neg(cs_rank(accrual)), neg(cs_rank(ts_returns_20(close))))))",debate,0.009728161486787118,0.11842034682402508,6.207756779481837,1.2925569894278577,0.03208955456267668,0.42921499496938753,6,6
864,"mul(cs_rank(market_cap), mul(cs_rank(dollar_volume), cs_rank(cs_roa)))",debate,0.01653414127465865,0.1176497278866123,6.190880269266832,0.4188138007672068,0.028135840462995214,0.4379286438121051,3,3
731,"add(add(neg(cs_rank(ts_std_20(returns))), cs_rank(cs_roa)), add(cs_rank(dollar_volume), neg(cs_rank(sub(ts_std_5(returns), ts_std_20(returns))))))",debate,0.01879183606882949,0.11723232765407986,6.1655734508752165,0.6662880067237217,0.07216359681989144,0.43756267128540904,5,6
340,"add(add(cs_rank(cs_bm), cs_rank(cs_roa)), add(neg(cs_rank(cs_accruals)), add(neg(cs_rank(debt_at)), cs_rank(dollar_volume))))",debate,0.008212840525715179,0.11695245403416972,6.154188820736473,0.5613179207855362,0.033840058558417534,0.37345177315500927,5,5
584,"mul(add(add(add(cs_rank(cs_bm), cs_rank(cs_roe)), cs_rank(cs_roa)), neg(add(cs_rank(accrual), cs_rank(pe_op_dil)))), add(cs_rank(dollar_volume), cs_rank(abs_val(ts_returns_20(close)))))",debate,0.008811213547647249,0.1172424601660992,6.14601034753576,1.2312971835618296,0.03738361351348143,0.42720613191195883,7,5
714,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), neg(cs_rank(debt_at)))",debate,0.008555787934061724,0.11648423900331215,6.129550742532808,0.625327632908722,0.005160154148979558,0.37362473442835215,3,4
930,"add(cs_rank(neg(cs_accruals)), cs_rank(cs_opmargin))",debate,0.00949619641505763,0.11611755537663429,6.110255377637013,0.7677873654543295,0.006018311285245623,0.3728683912065136,2,3
1003,"add(add(cs_rank(neg(ts_std_20(returns))), cs_rank(neg(ts_returns_5(close)))), add(cs_rank(dollar_volume), cs_rank(cs_roa)))",debate,0.018296579307791706,0.11398735245778423,5.991659281508417,0.7356926180026215,0.07336052053600876,0.4361576025055228,4,5
529,"cs_rank(add(cs_gp_at, cs_roa))",debate,0.012110628807283114,0.11350609557857318,5.972836998281459,0.9164308338085536,0.002053776093396765,0.41052599793944183,2,2
236,"sub(add(cs_rank(cs_roe), neg(add(cs_rank(cs_debt_at), cs_rank(cs_accruals)))), cs_rank(cs_asset_growth))",debate,0.006871496576733229,0.11336175075347363,5.965241387601077,0.8091345692535418,0.005147805102148694,0.37232474686900235,4,5
539,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), neg(cs_rank(cs_leverage)))",debate,0.010005133205604488,0.11335406237877348,5.964836815418133,0.45737066391733905,0.002845629937630199,0.43687626142758273,3,3
61,"mul(add(cs_rank(cs_bm), cs_rank(cs_roa)), cs_rank(dollar_volume))",debate,0.012569762439670678,0.11333708761289299,5.963943581366064,0.6413601653259142,0.0571132287911485,0.4373650702775956,3,3
625,"sub(add(cs_rank(neg(cs_asset_growth)), cs_rank(cs_roa)), add(cs_rank(cs_debt_at), cs_rank(cs_accruals)))",debate,0.007255627280340409,0.11332865232577083,5.9634997056891015,0.597301439774879,0.004952912609128865,0.37232474686900235,4,4
481,"add(add(neg(cs_rank(cs_asset_growth)), cs_rank(cs_roa)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.00725559512618482,0.11332809105067056,5.96347017067014,0.597293645400491,0.004952903640680123,0.37232474686900235,4,4
609,"sub(add(cs_rank(cs_gp_at), cs_rank(cs_roa)), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.010851062987772253,0.1127605073311684,5.933603184036651,0.8033335627260738,0.004092802553826733,0.37388163989511203,4,3
943,"add(add(cs_rank(cs_roa), cs_rank(cs_gp_at)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.010851062987772253,0.1127605073311684,5.933603184036651,0.8033335627260738,0.004092802553826733,0.37388163989511203,4,4
591,"add(add(cs_rank(cs_roa), cs_rank(cs_gpmargin)), add(neg(cs_rank(ts_returns_5(returns))), neg(cs_rank(cs_accruals))))",debate,0.009301972056186188,0.11225095461354168,5.900386837368615,0.4527587676270081,0.162011778673669,0.3712794906821945,4,5
843,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(curr_ratio), neg(cs_rank(accrual)))), add(neg(cs_rank(returns)), neg(cs_rank(debt_at))))",debate,0.010491018255724675,0.11211571743496322,5.899673508907386,0.9776191782675501,0.1156195340992012,0.37531158997549313,6,5
443,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_gp_at), cs_rank(cs_gpmargin))), add(add(cs_rank(cs_current_ratio), neg(cs_rank(cs_debt_at))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_asset_growth)))))",debate,0.010193033047936862,0.11157404316349669,5.87116991081302,0.8821222185867481,0.0035650336716705833,0.3713511150083763,8,5
589,"add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))), cs_rank(cs_cash_at)))",debate,0.010041826060288379,0.11128761516543234,5.856097700501652,0.8611866942197699,0.0041557756798838415,0.37388163989511203,5,5
454,"add(neg(cs_rank(cs_asset_growth)), sub(cs_rank(cs_roa), cs_rank(cs_bm)))",debate,0.012277795592266137,0.11116278987460963,5.849529232865207,0.8736402458817202,0.0028599021258125233,0.43583124680679913,3,3
283,"add(add(cs_rank(cs_roe), cs_rank(cs_opmargin)), add(neg(cs_rank(cs_accruals)), add(neg(cs_rank(cs_debt_at)), cs_rank(cs_cash_at))))",debate,0.009809867521088636,0.11110156884916085,5.846307703624778,0.7774474182847037,0.004262506963205643,0.3728683912065136,5,5
682,"add(cs_rank(dollar_volume), neg(cs_rank(abs_val(ts_returns_5(volume)))))",debate,0.010240621825179414,0.11116735829568232,5.843428413514399,0.6528512911106134,0.20643279485957047,0.4659977703455964,2,5
945,"add(neg(cs_rank(ts_returns_5(close))), cs_rank(cs_roa))",debate,0.012926827709970314,0.11100213756796817,5.834743710471816,1.1249925547553703,0.10078805362540295,0.4361576025055228,2,4
93,"add(neg(cs_rank(cs_asset_growth)), add(cs_rank(cs_roa), sub(cs_rank(cs_gp_at), add(cs_rank(cs_accruals), neg(cs_rank(curr_ratio))))))",debate,0.008966626015892262,0.11071137080099037,5.82577497957247,1.1623621771192976,0.004463131351159298,0.3722705152965646,5,6
578,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), add(cs_rank(neg(debt_at)), cs_rank(neg(cs_asset_growth))))",debate,0.006977544331104481,0.11057784401527455,5.818748628063154,0.5662914903400916,0.005089019573285535,0.3722705152965646,4,4
104,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_bm), cs_rank(cs_cash_at))), add(cs_rank(neg(cs_debt_at)), cs_rank(neg(cs_accruals))))",debate,0.007879872628640431,0.11032991334222905,5.805702196596838,0.9032357795785144,0.004409923534091496,0.37357086520495064,6,4
754,"sub(sub(cs_rank(cs_asset_growth), add(cs_rank(cs_roa), cs_rank(cs_gp_at))), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,-0.008308193460586893,-0.10996375739844576,-5.786434599054857,-0.5983172875561795,0.004744459965829055,0.37232474686900235,5,4
277,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(neg(cs_rank(cs_accruals)), add(neg(cs_rank(cs_debt_at)), cs_rank(cs_current_ratio))))",debate,0.008800195859270726,0.1097629279859235,5.775866696605727,0.6163716332864909,0.004004780618787866,0.3728683912065136,5,5
626,"add(sub(cs_rank(neg(cs_asset_growth)), cs_rank(cs_accruals)), cs_rank(cs_roe))",debate,0.00823376548830576,0.10965382755411328,5.770125691311491,1.0294022004569514,0.005583157444274407,0.37232474686900235,3,4
704,"add(add(cs_rank(cs_bm), cs_rank(cs_roa)), add(neg(cs_rank(cs_accruals)), add(cs_rank(market_cap), cs_rank(dollar_volume))))",debate,0.013007999776292327,0.1091582766921397,5.744049166453166,0.47277919646822336,0.02936811678709862,0.37357086520495064,5,4
94,"add(cs_rank(cs_roa), sub(cs_rank(cs_gp_at), add(cs_rank(cs_accruals), cs_rank(cs_leverage))))",debate,0.009941192676987424,0.10899555449210883,5.7354865146252445,0.8056857522957593,0.0041683489804022035,0.37388163989511203,4,4
713,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), neg(cs_rank(cs_leverage)))",debate,0.0072780760512436505,0.108702371920331,5.720058869942023,0.617755175139932,0.005088051024677488,0.37388163989511203,3,4
49,"add(sub(cs_rank(neg(cs_accruals)), cs_rank(cs_leverage)), cs_rank(cs_roa))",debate,0.007278056089490425,0.10870193043731939,5.720035638537116,0.6177478093002418,0.0050880471676187635,0.37388163989511203,3,4
376,"sub(cs_rank(neg(dollar_volume)), cs_rank(ts_rank_20(dollar_volume)))",debate,-0.010008982523155954,-0.10868093497777329,-5.718930830403829,-0.6337351252172627,0.19623035834012534,0.4679717271125251,2,3
806,"add(cs_rank(cs_roa), add(cs_rank(cs_current_ratio), neg(cs_rank(cs_accruals))))",debate,0.00821133467571492,0.10808273690634015,5.6874528771261295,1.1881482176989069,0.0050503470439438695,0.37388163989511203,3,4
130,"sub(add(cs_rank(cs_current_ratio), cs_rank(cs_roa)), cs_rank(cs_accruals))",debate,0.008211287923182436,0.10808200415298859,5.6874143187006405,1.1881405431077983,0.005050341025417048,0.37388163989511203,3,3
730,"add(add(neg(cs_rank(ts_std_20(returns))), cs_rank(cs_roa)), add(neg(cs_rank(debt_at)), add(cs_rank(dollar_volume), neg(cs_rank(cs_accruals)))))",debate,0.015143677276809788,0.10803233371723675,5.68172023819665,0.3926842800482832,0.032108182022698314,0.3733580455376112,5,5
710,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), cs_rank(cs_cash_at))",debate,0.009583166238613931,0.10710548287011128,5.636028510579513,1.1119081823269161,0.005079271483110054,0.37388163989511203,3,4
814,"sub(add(cs_rank(cs_bm), cs_rank(neg(ptb))), add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(neg(cs_debt_at)), cs_rank(neg(cs_accruals)))))",debate,-0.012310892098204473,-0.1069408023308141,-5.627362808416142,-0.6718506966498122,0.0037005617726704643,0.3714316772774543,6,5
515,"add(neg(cs_rank(returns)), add(add(cs_rank(cs_roe), cs_rank(cs_cash_at)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(debt_at)))))",debate,0.01082066037735288,0.1063077346010788,5.594049968790154,1.1619334615199293,0.1325847537254557,0.3736240097302795,5,5
868,"add(add(cs_rank(cs_bm), cs_rank(neg(ptb))), neg(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_debt_at), cs_rank(cs_accruals)))))",debate,-0.010643140529823259,-0.10618998517992528,-5.5878538425327315,-0.5062430728927834,0.0038093035219859844,0.3714316772774543,6,5
512,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_cash_at), cs_rank(curr_ratio))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_asset_growth))))",debate,0.00815298009743897,0.10595274450148207,5.5753699323561,1.1540474027043799,0.004415103276653329,0.3722705152965646,6,4
932,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_gp_at)), cs_rank(neg(cs_asset_growth)))",debate,0.006827363054043743,0.1051191694030871,5.531506136643975,1.3250956241266445,0.005383217214423071,0.37232474686900235,3,4
627,"sub(add(cs_rank(cs_roa), cs_rank(cs_cash_at)), cs_rank(cs_asset_growth))",debate,0.00853995454727225,0.10511731345898953,5.531408474474236,1.071740715323934,0.0031001658756282424,0.435883425068031,3,3
674,"sub(sub(neg(cs_rank(ts_returns_5(close))), cs_rank(abs_val(sub(ask, bid)))), neg(cs_rank(cs_roa)))",debate,0.010464517632057557,0.10514786745936312,5.527018413968666,1.0537201807098944,0.17014725569375774,0.43615711937347434,4,5
513,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_bm), neg(cs_rank(cs_asset_growth)))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.007788454730690878,0.10461621879342663,5.5050402275280295,0.6045099636433517,0.004816561539994817,0.3723005902665802,6,5
84,"add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(add(cs_rank(cs_bm), neg(cs_rank(cs_debt_at))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_asset_growth)))))",debate,0.007788440626928482,0.10461602861497886,5.505030220093069,0.6045103343889574,0.0048165614546639545,0.3723005902665802,6,5
34,"mul(neg(cs_rank(ts_returns_1(returns))), mul(cs_rank(dollar_volume), neg(cs_rank(abs_val(sub(ask, bid))))))",debate,0.008048305912162145,0.1040175715107602,5.4705727521135525,0.8889877332455088,0.2680334727163399,0.4672729973874635,4,6
994,"add(add(cs_rank(neg(ts_std_20(returns))), cs_rank(dollar_volume)), cs_rank(cs_roa))",debate,0.018282512990488928,0.10387053406285307,5.462839644674317,0.3943015169075186,0.03733782083165371,0.4376053076886842,3,5
122,"add(add(neg(cs_rank(ts_std_20(returns))), cs_rank(dollar_volume)), cs_rank(cs_roa))",debate,0.018282511807933152,0.10387052778263839,5.462839314380398,0.3943013737754322,0.03733782072614391,0.4376053076886842,3,5
999,"add(add(cs_rank(neg(ts_std_20(returns))), cs_rank(cs_roa)), cs_rank(dollar_volume))",debate,0.018282510684688696,0.10387052159329913,5.46283898886587,0.39430136048891046,0.03733782132041893,0.4376053076886842,3,5
127,"add(neg(cs_rank(ts_std_20(returns))), add(cs_rank(dollar_volume), cs_rank(cs_roa)))",debate,0.018282506927143213,0.10387050069904342,5.462837889978978,0.3943011902520453,0.037337820332900284,0.4376053076886842,3,4
586,"add(add(cs_rank(cs_roa), cs_rank(cs_gpmargin)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.009549731332167287,0.10347269908731035,5.444866747203995,0.6228752362366631,0.0043688738281998625,0.3728683912065136,4,4
452,"add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(cs_roa)))",debate,-0.009725914876731639,-0.10325070429409493,-5.43318509515188,-0.629472015014452,0.0033385617930783164,0.435883425068031,2,3
420,"sub(add(add(cs_rank(cs_ep), cs_rank(cs_roa)), add(cs_rank(cs_cash_at), cs_rank(cs_bm))), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.00703406121832259,0.10209674673452049,5.37246236153004,0.9174872079044326,0.004659862151727667,0.37357086520495064,6,4
239,"sub(add(cs_rank(roe), cs_rank(roa)), add(cs_rank(accrual), cs_rank(debt_at)))",debate,0.009497409264052101,0.10204250497593222,5.369608090304372,0.41806628738424784,0.001185813034140583,0.4346447952788336,4,3
654,"add(add(neg(cs_rank(debt_at)), cs_rank(roe)), add(cs_rank(roa), neg(cs_rank(accrual))))",debate,0.0094973977782752,0.1020424258852703,5.369603928451836,0.4180604385329721,0.001185815426274771,0.4346447952788336,4,4
1026,"cs_rank(add(neg(returns), neg(ts_std_5(returns))))",debate,0.014255162559749691,0.10195229264463973,5.3619540050459396,0.7599077974181739,0.2846243690859756,0.467566500106893,2,4
924,"add(add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(cs_rank(neg(cs_accruals)), cs_rank(cs_current_ratio))), add(cs_rank(neg(cs_leverage)), cs_rank(neg(ts_std_20(returns)))))",debate,0.010477184452922115,0.10145121716242206,5.335601054866857,0.33675040120541017,0.012404353096059952,0.37259711256131245,6,5
472,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(bm), neg(cs_rank(debt_at)))), add(neg(cs_rank(accrual)), neg(cs_rank(cs_asset_growth))))",debate,0.006812482860294799,0.10134714912749594,5.333017569616111,0.6022883422367217,0.004309862445946954,0.4338101846651472,6,5
425,"sub(add(add(cs_rank(cs_roa), cs_rank(cs_cash_at)), add(cs_rank(cs_bm), cs_rank(cs_ep))), add(cs_rank(cs_asset_growth), add(cs_rank(cs_debt_at), cs_rank(returns))))",debate,0.008928142730906403,0.10125860845901051,5.328358445558616,0.9192037690827086,0.11486254065653156,0.4358304013257143,7,4
1000,"add(add(cs_rank(neg(ts_std_20(returns))), cs_rank(dollar_volume)), add(cs_rank(cs_roa), cs_rank(neg(cs_debt_at))))",debate,0.015182568624770475,0.10127420723918695,5.326291611771433,0.25178996189213587,0.03350027310723215,0.43760252967940566,4,5
